56,184
57,183
57,182
58,181
59,180
59,179
59,178
59,177
59,176
59,175
59,174
59,173
59,172
59,171
59,170
59,169
59,168
59,167
59,166
59,165
59,164
59,163
59,162
59,161
59,160
59,159
59,158
59,157
59,156
59,155
59,154
60,153
61,152
62,151
63,150
64,149
65,148
66,147
67,146
68,145
69,144
70,143
71,142
72,141
73,140
74,139
75,138
76,137
77,136
78,135
79,134
80,133
81,132
82,131
82,130
83,129
84,128
85,127
86,126
87,125
88,124
89,123
90,122
91,121
92,120
93,119
94,118
95,117
96,116
96,115
96,114
96,113
96,112
96,111
96,110
97,109
97,108
97,107
97,106
97,105
97,104
98,103
98,102
98,101
99,100
99,99
100,98
101,97
102,96
102,95
103,94
104,93
104,92
104,91
104,90
104,89
104,88
104,87
104,86
104,85
104,84
104,83
105,82
106,81
107,80
108,79
109,78
110,77
111,76
112,75
113,74
114,73
115,72
116,71
117,70
118,69
119,68
120,67
121,66
122,65
123,64
124,63
125,62
126,61
127,60
128,59
129,58
130,57
131,56
132,55
133,54
134,53
135,52
136,51
137,50
138,49
139,48
140,47
141,46
142,45
143,44
144,43
145,42
146,41
147,40
148,39
149,38
150,37
151,36
152,35
153,34
154,33
155,32
156,31
157,30
158,29
159,28
160,27
161,26
162,25
163,24
164,23
165,22
166,21
167,20
168,19
169,18
169,17
170,16
170,15
171,14
171,13
171,12
172,11
